Kilo Meter,ownerNo,modelYear,price,Registration Year,Fuel Type,Seats,Engine Displacement,Transmission,Year of Manufacture,Mileage,No of Cylinder,Valves per Cylinder,Max Power(bhp),Max Torque(Nm),Build Type_Hatchback,Build Type_MUV,Build Type_SUV,Build Type_Sedan,OEM_Chevrolet,OEM_Datsun,OEM_Ford,OEM_Honda,OEM_Hyundai,OEM_Kia,OEM_MG,OEM_Mahindra,OEM_Maruti,OEM_Nissan,OEM_Renault,OEM_Skoda,OEM_Tata,OEM_Toyota,OEM_Volkswagen,Insurance Validity_Comprehensive,Insurance Validity_Not Available,Insurance Validity_Third Party insurance,Insurance Validity_Zero Dep
820,1,2015,2,2015,1,5,1120,0,2015,24,3,4,70,160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2015,3,2015,0,5,998,1,2015,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,1,2015,3,2015,0,5,1193,0,2015,17,4,2,88,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
677,2,2015,5,2015,1,5,1498,0,2015,25,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
965,1,2015,2,2015,1,5,1498,0,2015,27,4,4,98,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1058,1,2015,5,2015,0,5,1591,0,2015,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,1,2015,2,2015,0,5,1198,0,2015,18,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,1,2015,4,2015,0,5,999,0,2015,18,3,4,123,170,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2015,3,2015,0,5,1197,0,2015,17,4,4,78,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
572,1,2015,3,2015,0,5,1197,0,2015,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869,1,2015,2,2015,0,5,814,0,2015,21,3,3,55,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,1,2015,5,2015,1,5,1396,0,2015,21,4,4,88,220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475,1,2015,4,2015,0,5,1373,0,2015,20,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
916,1,2015,3,2015,0,5,1497,0,2015,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
923,1,2015,3,2015,1,5,1248,0,2015,26,4,4,88,200,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
865,1,2015,4,2015,0,5,1496,0,2015,15,3,4,120,149,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
755,1,2015,5,2015,0,5,1462,0,2015,20,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
695,1,2015,4,2015,0,5,1591,0,2015,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
730,1,2015,3,2015,0,5,1396,0,2015,17,4,4,105,135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
668,1,2015,4,2015,0,5,1591,0,2015,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704,1,2015,3,2015,0,5,1396,0,2015,17,4,4,105,135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,2,2015,3,2015,0,5,1198,0,2015,18,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
937,1,2015,1,2015,1,5,1498,0,2015,25,4,2,99,215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,1,2015,2,2015,1,5,1396,0,2015,22,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,1,2015,2,2015,0,5,796,0,2015,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,2,2015,3,2015,0,5,1198,0,2015,18,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,1,2015,2,2015,0,5,998,0,2015,20,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,1,2015,3,2015,0,5,1199,0,2015,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
880,2,2016,7,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
809,2,2016,4,2016,0,5,1199,0,2016,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1035,1,2016,5,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
697,2,2016,5,2016,0,5,1199,1,2016,19,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,1,2016,4,2016,1,6,1198,0,2016,25,3,4,77,190,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523,2,2016,4,2016,0,5,999,1,2016,24,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
768,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
628,2,2016,4,2016,0,5,1198,0,2016,19,4,4,86,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,2,2016,6,2016,0,5,1499,1,2016,15,4,4,110,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705,1,2016,7,2016,1,5,1396,0,2016,21,4,4,88,220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1068,1,2016,6,2016,1,5,1248,0,2016,27,4,4,74,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
680,2,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1061,1,2016,7,2016,1,5,1248,0,2016,23,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1193,2,2016,6,2016,0,5,1373,1,2016,19,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
869,3,2016,3,2017,0,5,998,0,2016,24,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
856,1,2016,6,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
665,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
623,2,2016,7,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
897,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
954,3,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,1,2016,6,2016,0,5,1197,0,2016,20,4,4,83,115,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659,1,2016,6,2016,0,5,1197,0,2016,20,4,4,83,115,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,2,2016,8,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1043,2,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
963,1,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
917,2,2016,6,2016,0,5,1373,0,2016,20,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1199,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
866,1,2016,6,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
865,1,2016,5,2016,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,1,2016,7,2016,1,5,1461,0,2016,19,4,4,83,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
992,1,2016,6,2016,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1219,3,2016,2,2016,1,5,1461,0,2016,21,4,2,65,160,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
643,3,2016,4,2016,0,5,998,1,2016,26,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
747,2,2016,6,2016,1,5,1498,0,2016,22,4,2,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,1,2016,5,2016,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,1,2016,7,2016,0,5,1373,1,2016,19,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1340,1,2016,4,2016,0,5,1199,0,2016,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
709,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
474,1,2016,7,2016,0,5,1197,1,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
887,2,2016,6,2016,1,5,1498,0,2016,21,4,4,98,215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
823,2,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657,1,2016,6,2016,0,5,1373,0,2016,20,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
747,2,2016,3,2016,0,5,1086,0,2016,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
514,1,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,2,2016,8,2016,0,5,1591,0,2016,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,1,2016,7,2016,1,5,1498,0,2016,26,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1044,2,2016,7,2016,1,5,1498,0,2016,26,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713,1,2016,4,2016,0,5,1197,0,2016,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
818,2,2016,6,2017,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
582,1,2016,7,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
962,1,2016,7,2016,1,5,1248,0,2016,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
721,3,2016,4,2017,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,1,2016,8,2016,1,5,1248,0,2016,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
750,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
569,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
802,1,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,2,2016,3,2016,0,5,999,1,2016,24,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
950,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
938,1,2016,5,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
930,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,1,2016,6,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
918,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,1,2016,6,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1057,2,2016,6,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
656,2,2016,5,2016,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
819,2,2016,6,2016,0,5,1198,0,2016,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
837,1,2016,7,2016,1,5,1248,0,2016,27,4,4,74,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1039,2,2016,5,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1025,2,2016,5,2016,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,2,2016,6,2016,0,5,1197,1,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
833,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,2,2016,7,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
698,2,2016,6,2017,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
827,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
807,1,2016,6,2017,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
984,2,2016,8,2016,0,5,1591,0,2016,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
507,4,2016,5,2016,0,5,1199,1,2016,19,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
881,1,2016,6,2016,0,5,1197,1,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,2,2016,5,2016,0,5,1198,0,2016,17,3,4,73,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
971,2,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1036,1,2016,6,2016,0,5,1373,0,2016,20,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
968,1,2016,6,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1048,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
950,2,2016,7,2016,1,5,1248,0,2016,23,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
694,1,2016,7,2016,0,5,1499,1,2016,15,4,4,110,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
772,2,2016,9,2016,0,5,1591,0,2016,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
760,2,2016,8,2016,0,5,1591,0,2016,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1161,3,2016,6,2016,1,5,1498,0,2016,26,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,1,2016,4,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
355,1,2016,5,2016,0,5,1199,0,2016,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1101,2,2016,5,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,2,2016,4,2016,0,5,1199,0,2016,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
800,1,2016,5,2016,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
937,1,2016,7,2016,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
843,1,2016,6,2016,0,5,1197,0,2016,22,4,4,88,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
447,1,2016,5,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2016,5,2016,1,5,1047,0,2016,27,3,4,69,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
584,2,2016,6,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1219,1,2016,9,2016,1,7,1248,0,2016,24,4,4,88,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
387,2,2016,4,2016,0,5,998,0,2016,25,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
374,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
616,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798,1,2016,3,2016,0,5,998,0,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
530,1,2016,6,2016,0,5,1197,0,2016,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1319,1,2016,3,2016,0,5,998,1,2016,26,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
671,2,2016,4,2016,0,5,998,0,2016,25,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
583,1,2016,7,2016,1,5,1396,0,2016,22,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
898,1,2016,4,2016,0,5,998,1,2016,26,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
630,1,2016,4,2016,0,5,998,0,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
730,2,2016,5,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
813,2,2016,4,2016,0,5,998,1,2016,26,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
812,2,2016,5,2016,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,1,2016,5,2016,0,5,1197,0,2016,22,4,4,88,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
736,2,2016,7,2017,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
885,2,2016,5,2016,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
973,1,2016,4,2016,0,5,998,0,2016,20,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1024,1,2016,5,2016,0,5,1199,0,2016,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
651,1,2016,8,2016,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1037,1,2016,7,2016,1,5,1248,0,2016,27,4,4,74,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
678,2,2016,6,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
598,1,2016,5,2016,0,5,1197,0,2016,22,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
877,1,2016,4,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
664,1,2016,5,2016,1,5,1248,0,2016,23,4,4,73,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,2,2016,7,2016,1,5,1461,0,2016,19,4,4,83,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
744,1,2016,5,2017,0,5,1197,1,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
992,2,2016,5,2016,0,5,1197,1,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
555,1,2016,4,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
561,1,2016,2,2016,0,5,998,0,2016,20,3,4,68,94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2016,8,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
398,1,2016,5,2016,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
913,2,2016,4,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
622,2,2016,4,2016,0,6,1198,0,2016,18,3,4,82,115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
849,2,2016,7,2016,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780,1,2016,5,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
780,1,2016,5,2016,0,5,1197,0,2016,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
916,1,2016,5,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2016,5,2016,0,5,1198,1,2016,15,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1219,2,2016,5,2016,0,5,1199,1,2016,19,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
