,Max Torque,Max Torque(Nm)
7134,153Nm@3750-3800rpm,153.0
7135,114Nm@4000rpm,114.0
7136,90Nm@3500rpm,90.0
7137,91nm@4250rpm,91.0
7138,90.3Nm@4200rpm,90.3
7139,145Nm@4600rpm,145.0
7140,146Nm@4800rpm,146.0
7141,145Nm@4600rpm,145.0
7142,113Nm@4200rpm,113.0
7143,173Nm@4000rpm,173.0
7144,72Nm@4386rpm,72.0
7145,330Nm@1600-2800rpm,330.0
7146,111.8Nm@4000rpm,111.8
7147,113Nm@4200rpm,113.0
7148,200Nm@1750rpm,200.0
7149,90Nm@3500rpm,90.0
7150,114Nm@4000rpm,114.0
7151,110Nm@4800rpm,110.0
7152,114.73Nm@4000rpm,114.73
7153,151Nm@4850rpm,151.0
7154,69Nm@3500rpm,69.0
7155,145Nm@4600rpm,145.0
7156,95Nm@3500rpm,95.0
7157,74.5Nm@4000rpm,74.5
7158,360Nm@1750-2800rpm,360.0
7159,200Nm@1750rpm,200.0
7160,90Nm@3500rpm,90.0
7161,111.8Nm@4000rpm,111.8
7162,250Nm@1500-3000rpm,250.0
7163,146Nm@4800rpm,146.0
7164,74.5Nm@4000rpm,74.5
7165,242nm@1500-3200rpm,242.0
7166,151NM@4850rpm,151.0
7167,350Nm@1750-2500rpm,350.0
7168,145Nm@4600rpm,145.0
7169,113Nm@4400rpm,113.0
7170,280Nm@1800-2800rpm,280.0
7171,113.75nm@4000rpm,113.75
7172,145Nm@4600rpm,145.0
7173,114Nm@4000rpm,114.0
7174,190.24nm@1750-2250rpm,190.24
7175,138nm@4400rpm,138.0
7176,173Nm@4000rpm,173.0
7177,144Nm@4500rpm,144.0
7178,138nm@4400rpm,138.0
7179,99Nm@4500 rpm,99.0
7180,138Nm@4400rpm,138.0
7181,240Nm@1600-2800rpm,240.0
7182,240Nm@1600-2800rpm,240.0
7183,90Nm@3500rpm,90.0
7184,320Nm@1400-4100rpm,320.0
7185,134Nm@4000rpm,134.0
7186,172Nm@1500-4000rpm,172.0
7187,200Nm@1750rpm,200.0
7188,109Nm@4500rpm,109.0
7189,219.7Nm@1500-2750rpm,219.7
7190,350nm@1750-2500rpm,350.0
7191,115Nm@3500-3600rpm,115.0
7192,69Nm@3500rpm,69.0
7193,96.1Nm@3000rpm,96.1
7194,145Nm@4600rpm,145.0
7195,113Nm@3300rpm,113.0
7196,109Nm@4500rpm,109.0
7197,145Nm@4300rpm,145.0
7198,113Nm@4200rpm,113.0
7199,200Nm@1750rpm,200.0
7200,200Nm@1200-3600rpm,200.0
7201,343Nm@1400-2800rpm,343.0
7202,"115@2,500 (kgm@rpm)",1127.0
7203,99.04Nm@4500rpm,99.04
7204,620Nm@2000-2500rpm,620.0
7205,360Nm@1400-3200rpm,360.0
7206,110Nm@4800rpm,110.0
7207,191nm@4500rpm,191.0
7208,113Nm@4400rpm,113.0
7209,113Nm@3300rpm,113.0
7210,110Nm@3000-4300rpm,110.0
7211,113Nm@4400rpm,113.0
7212,190Nm@2000rpm,190.0
7213,114.73Nm@4000rpm,114.73
7214,200Nm@1750rpm,200.0
7215,110Nm@3750rpm,110.0
7216,89Nm@3500rpm,89.0
7217,72Nm@4250rpm,72.0
7218,110Nm@4800rpm,110.0
7219,380Nm@1750-2500rpm,380.0
7220,114.7Nm@4000rpm,114.7
7221,110Nm@3750rpm,110.0
7222,360Nm@1400-3200rpm,360.0
7223,370Nm@1600-4500rpm,370.0
7224,"19 @ 1,800 (kgm@rpm)",186.20000000000002
7225,380Nm@1750-2750rpm,380.0
7226,200Nm@1750-3000rpm,200.0
7227,160Nm@1500-2750rpm,160.0
7228,113Nm@3300rpm,113.0
7229,90Nm@3500rpm,90.0
7230,240Nm@1750rpm,240.0
7231,69Nm@3500rpm,69.0
7232,145Nm@4600rpm,145.0
7233,343Nm@1400-3400rpm,343.0
7234,90Nm@3500rpm,90.0
7235,173Nm@4000rpm,173.0
7236,145Nm@4600rpm,145.0
7237,"11.4 kgm at 4,000 rpm",111.72000000000001
7238,130Nm@4000rpm,130.0
7239,200Nm@1500-4000rpm,200.0
7240,115Nm@3500-3600rpm,115.0
7241,109Nm@4500rpm,109.0
7242,200Nm@1200-3600rpm,200.0
7243,500Nm@1600-1800rpm,500.0
7244,259.88Nm@1900-2750rpm,259.88
7246,96Nm@3500rpm,96.0
7247,108.5Nm@5000rpm,108.5
7248,138nm@4400rpm,138.0
7250,259.9Nm@1900-2750rpm,259.9
7251,113Nm@4400rpm,113.0
7252,113.7Nm@4000rpm,113.7
7253,250Nm@1500-2750rpm,250.0
7254,69Nm@3500rpm,69.0
7255,99.04Nm@4500rpm,99.04
7256,74.5Nm@4000rpm,74.5
7257,95Nm@3000-4300rpm,95.0
7258,74.5Nm@4000rpm,74.5
7259,89Nm@3500rpm,89.0
7260,190Nm@2000rpm,190.0
7261,"11.4 kgm at 4,000 rpm",111.72000000000001
7262,250nm@1500-2750rpm,250.0
7263,173Nm@4000rpm,173.0
7265,74.5Nm@4000rpm,74.5
7266,200Nm@1750rpm,200.0
7267,222Nm@4300rpm,222.0
7268,89Nm@3500rpm,89.0
7269,111.8Nm@4000rpm,111.8
7270,320Nm@1650-4000rpm,320.0
7271,250Nm@1500-2500rpm,250.0
7272,138nm@4400rpm,138.0
7273,343Nm@1400-2800rpm,343.0
7274,171.6Nm@1500-4000rpm,171.6
7275,104Nm@4000rpm,104.0
7276,90Nm@3500rpm,90.0
7277,175nm@1750-4000rpm,175.0
7278,240Nm@1600-2800rpm,240.0
7279,154.9Nm@4200rpm,154.9
7280,145Nm@4600rpm,145.0
7281,99.04Nm@4500rpm,99.04
7282,113Nm@4400rpm,113.0
7283,99.04Nm@4500rpm,99.04
7284,400Nm@1400-2800rpm,400.0
7285,145Nm@4600rpm,145.0
7286,138Nm@4400rpm,138.0
7287,320Nm,320.0
7288,154.9Nm@4200rpm,154.9
7289,90Nm@3500rpm,90.0
7290,89Nm@3500rpm,89.0
7291,89Nm@3500rpm,89.0
7292,90Nm@3500rpm,90.0
7293,178Nm@1750-4500rpm,178.0
7294,113Nm@3300rpm,113.0
7295,200Nm@1400-2200rpm,200.0
7296,245Nm@1750rpm,245.0
7297,114Nm@4000rpm,114.0
7298,113.8nm@4000rpm,113.8
7299,108.5Nm@5000rpm,108.5
7300,85.32Nm@4500 rpm,85.32
7301,171.62nm@1500-4000rpm,171.62
7302,150Nm@4500rpm,150.0
7303,113.75nm@4000rpm,113.75
7304,110Nm@3750rpm,110.0
7305,170Nm@1750-4000rpm,170.0
7306,171.6Nm@1500-4000rpm,171.6
7307,110Nm@3750rpm,110.0
7308,380Nm@1750-3000rpm,380.0
7309,300Nm@1600-3000rpm,300.0
7310,145Nm@4600rpm,145.0
7311,250Nm@2500-4000rpm,250.0
7312,380Nm@1750-2750rpm,380.0
7313,151Nm@4850rpm,151.0
7314,250Nm@1600-3600rpm,250.0
7315,330Nm@1600-2800rpm,330.0
7316,151Nm@4850rpm,151.0
7317,113Nm@4200rpm,113.0
7318,113Nm@4200rpm,113.0
7319,90Nm@3500rpm,90.0
7320,96.1Nm@3000rpm,96.1
7321,130Nm@4000rpm,130.0
7322,250nm@1600-3600rpm,250.0
7323,171.6Nm@1500-4000rpm,171.6
7324,360Nm@1400-3200rpm,360.0
7325,96Nm@3500rpm,96.0
7326,89Nm@3500rpm,89.0
7327,114Nm@4000rpm,114.0
7328,114Nm@4000rpm,114.0
7329,145Nm@4600rpm,145.0
7330,138Nm@4400rpm,138.0
7331,340Nm@1750rpm,340.0
7332,114Nm@4000rpm,114.0
7333,"11.4 kgm at 4,000 rpm",111.72000000000001
7334,113Nm@4200rpm,113.0
7335,145Nm@4600rpm,145.0
7336,173Nm@4000rpm,173.0
7337,89Nm@3500rpm,89.0
7338,113.8nm@4000rpm,113.8
7339,343Nm@1400-3400rpm,343.0
7340,145Nm@4600rpm,145.0
7341,140Nm@4200rpm,140.0
7342,109Nm@4500rpm,109.0
7343,69Nm@3500rpm,69.0
7344,343Nm@1400-2800rpm,343.0
7345,89Nm@3500rpm,89.0
7346,111.8Nm@4000rpm,111.8
7347,500Nm @3500-5000rpm,500.0
7348,500Nm@1600-1800rpm,500.0
7349,300Nm,300.0
7350,69Nm@3500rpm,69.0
7351,99.04Nm@4500rpm,99.04
7352,115Nm@4000rpm,115.0
7353,90Nm@3500rpm,90.0
7354,205Nm@1750-3250rpm,205.0
7355,145Nm@4600rpm,145.0
7356,145Nm@4300rpm,145.0
7357,136.8Nm@4400rpm,136.8
7358,171.62Nm@1500-4000rpm,171.62
7359,178Nm@1750-4500rpm,178.0
7360,99.04Nm@4500rpm,99.04
7361,89Nm@3500rpm,89.0
7362,90Nm@3500rpm,90.0
7363,90Nm@3500rpm,90.0
7364,138Nm@4400rpm,138.0
7365,69Nm@3500rpm,69.0
7366,113.75nm@4000rpm,113.75
7367,74.5Nm@4000rpm,74.5
7368,195Nm@1400-2200rpm,195.0
7369,320Nm@1750-2500rpm,320.0
7370,191nm@4500rpm,191.0
7371,114Nm@4000rpm,114.0
7372,114Nm@4000rpm,114.0
7373,343Nm@1400-2800rpm,343.0
7374,160Nm@1500-2750rpm,160.0
7375,62Nm@3000rpm,62.0
7376,90Nm@3500rpm,90.0
7377,113Nm@4400rpm,113.0
7378,145Nm@4600rpm,145.0
7379,114Nm@4000rpm,114.0
7380,69Nm@3500rpm,69.0
7381,250Nm@4250rpm,250.0
7382,113.8nm@4000rpm,113.8
7383,114.74Nm@4200rpm,114.74
7384,113.8nm@4000rpm,113.8
7385,90Nm@3500rpm,90.0
7386,90Nm@3500rpm,90.0
7387,111.8Nm@4000rpm,111.8
7389,250nm@1500-2750rpm,250.0
7390,115Nm@4000rpm,115.0
7391,250Nm@1500-2500rpm,250.0
7392,320Nm@1600-2800rpm,320.0
7393,400Nm@1600-2800rpm,400.0
7394,300Nm@1600-2800rpm,300.0
7395,130Nm@4000rpm,130.0
7396,172Nm@1500-4000rpm,172.0
7397,145Nm@4600rpm,145.0
7398,106 Nm @ 2200 rpm,106.0
7399,151Nm@4850rpm,151.0
7400,142Nm @ 4000RPM,142.0
7401,89Nm@3500rpm,89.0
7402,300Nm@1500-2500rpm,300.0
7403,250Nm@1500-2750rpm,250.0
7404,142Nm@4000RPM,142.0
7405,62Nm@3000rpm,62.0
7406,114.73nm@4000rpm,114.73
7407,113.8nm@4000rpm,113.8
7408,146Nm@4800rpm,146.0
7409,113.8nm@4000rpm,113.8
7410,91Nm@4250rpm,91.0
7411,170Nm@1750-4000rpm,170.0
7412,160Nm@1500-2750rpm,160.0
7413,138nm@4400rpm,138.0
7414,320Nm@1600-2800rpm,320.0
7415,180.4Nm@1750-2500rpm,180.4
7416,113Nm@4200rpm,113.0
7417,113Nm@4200rpm,113.0
7418,190Nm@2000rpm,190.0
7419,170Nm@1750-4000rpm,170.0
7420,200Nm@1250-3000rpm,200.0
7421,115Nm@4000rpm,115.0
7422,200Nm@1250-3000rpm,200.0
7423,130Nm@4000rpm,130.0
7424,104Nm@3100rpm,104.0
7425,114Nm@4000rpm,114.0
7426,90Nm@3500rpm,90.0
7427,400Nm@1750-2500rpm,400.0
7428,110Nm@4800rpm,110.0
7429,470Nm@1750-2500rpm,470.0
7430,400Nm@1750-2500rpm,400.0
7431,114.73nm@4000rpm,114.73
7432,145Nm@4600rpm,145.0
7433,250Nm@1600-3600rpm,250.0
7434,153Nm@3750-3800rpm,153.0
7435,132Nm@3000rpm,132.0
7436,259.88Nm@1900-2750rpm,259.88
7437,104Nm@4000rpm,104.0
7438,130Nm@4000rpm,130.0
7439,190Nm@1750-3000rpm,190.0
7440,90Nm@3500rpm,90.0
7441,300Nm@1600-3000rpm,300.0
7442,90Nm@3500rpm,90.0
7443,170Nm@1750-4000rpm,170.0
7444,110Nm@4800rpm,110.0
7445,151Nm@4850rpm,151.0
7446,111.8Nm@4000rpm,111.8
7447,138Nm@4400rpm,138.0
7448,250Nm@1500-2500rpm,250.0
7449,110Nm@4800rpm,110.0
7450,114.73Nm@4000rpm,114.73
7451,650Nm@1750-4750rpm,650.0
7452,138Nm@4400rpm,138.0
7453,115Nm@4000rpm,115.0
7454,132Nm@3000rpm,132.0
7455,154.9Nm@4200rpm,154.9
7456,96Nm@3500rpm,96.0
7457,69Nm@3500rpm,69.0
7458,380Nm@1750-2500rpm,380.0
7459,171.62nm@1500-4000rpm,171.62
7460,69Nm@3500rpm,69.0
7461,400Nm@1750-2500rpm,400.0
7462,113Nm@4400rpm,113.0
7463,500Nm@1600-1800rpm,500.0
7464,90Nm@3500rpm,90.0
7465,89Nm@3500rpm,89.0
7466,248Nm@2250rpm,248.0
7467,114Nm@4000rpm,114.0
7468,480Nm,480.0
7469,420Nm@1600-2600rpm,420.0
7470,560Nm@1500-3000rpm,560.0
7471,222Nm@4300rpm,222.0
7472,151Nm@4850rpm,151.0
7473,213Nm@4500rpm,213.0
7474,240Nm@1600-2800rpm,240.0
7475,102Nm@4000rpm,102.0
7476,90Nm@3500rpm,90.0
7477,69Nm@3500rpm,69.0
7478,109Nm@4500rpm,109.0
7479,106.5Nm@4400rpm,106.5
7480,69Nm@3500rpm,69.0
7481,114.74Nm@4200rpm,114.74
7482,113Nm@4200rpm,113.0
7483,242nm@1500-3200rpm,242.0
7484,113.75nm@4000rpm,113.75
7485,90Nm@3500rpm,90.0
7486,350Nm@1750-2500rpm,350.0
7487,115Nm@4000rpm,115.0
7488,200Nm@1400-3400rpm,200.0
7489,89Nm@3500rpm,89.0
7490,190Nm@2000rpm,190.0
7491,136.8Nm@4400rpm,136.8
7492,111.8Nm@4000rpm,111.8
7493,200Nm@1900rpm,200.0
7494,113Nm@4200rpm,113.0
7495,190.24nm@1750-2250rpm,190.24
7496,78Nm@3500rpm,78.0
7497,113.8nm@4000rpm,113.8
7498,113.75nm@4000rpm,113.75
7499,78Nm@3500rpm,78.0
7500,151Nm@4850rpm,151.0
7501,145Nm@4600rpm,145.0
7502,300Nm@1600-3000rpm,300.0
7503,69Nm@3500rpm,69.0
7504,90Nm@3500rpm,90.0
7505,192Nm@4000rpm,192.0
7506,"34.7 @ 1,750-3,000 (kgm@rpm)",340.06000000000006
7507,108Nm@4400rpm,108.0
7508,110Nm@3000-4300rpm,110.0
7509,242nm@1500-3200rpm,242.0
7510,90Nm@3500rpm,90.0
7511,114Nm@4000rpm,114.0
7512,330Nm@1600-2800rpm,330.0
7513,90Nm@3500rpm,90.0
7514,153Nm@3750-3800rpm,153.0
7515,69Nm@3500rpm,69.0
7516,62Nm@3000rpm,62.0
7517,72Nm@4386rpm,72.0
7518,145Nm@4300rpm,145.0
7519,153Nm@3750-3800rpm,153.0
7520,104Nm@4000rpm,104.0
7521,171.6Nm@1500-4000rpm,171.6
7522,113Nm@4400rpm,113.0
7523,138Nm@4400rpm,138.0
7524,400Nm@1550-4400rpm,400.0
7526,108Nm@4400rpm,108.0
7527,85Nm@2500rpm,85.0
7528,219.7Nm@1500-2750rpm,219.7
7529,130Nm@4000rpm,130.0
7530,114Nm@4000rpm,114.0
7531,108Nm@4400rpm,108.0
7532,140Nm@1800-3000rpm,140.0
7533,450Nm@1750-2500rpm,450.0
7534,74.5Nm@4000rpm,74.5
7535,113Nm@3300rpm,113.0
7536,173Nm@4000rpm,173.0
7537,173Nm@4000rpm,173.0
7538,69Nm@3500rpm,69.0
7539,113Nm@4200rpm,113.0
7540,215Nm@1750-3000rpm,215.0
7541,113Nm@4400rpm,113.0
7542,110Nm@4800rpm,110.0
7543,200Nm@2000rpm,200.0
7544,343Nm@1400-2800rpm,343.0
7545,190Nm@2000rpm,190.0
7546,109Nm@4500rpm,109.0
7547,190Nm@2000rpm,190.0
7548,360Nm@1400-3200rpm,360.0
7549,420Nm@1750rpm,420.0
7550,343Nm@1400-3400rpm,343.0
7551,90Nm@3500rpm,90.0
7552,620Nm@1600-2400rpm,620.0
7554,110Nm@4800rpm,110.0
7556,343Nm@1400-2800rpm,343.0
7557,89Nm@3500rpm,89.0
7558,90Nm@3500rpm,90.0
7559,300Nm@1750-2500rpm,300.0
7560,113.7Nm@4000rpm,113.7
7561,200Nm@1200-3600rpm,200.0
7562,69Nm@3500rpm,69.0
7563,113Nm@4200rpm,113.0
7564,91Nm@4250rpm,91.0
7565,150Nm@4500rpm,150.0
7566,108Nm@4400rpm,108.0
7567,170Nm@1750-4000rpm,170.0
7568,114Nm@4000rpm,114.0
7569,320Nm@1400-3700rpm,320.0
7570,110Nm@4800rpm,110.0
7571,200Nm@1750rpm,200.0
7572,190Nm@2000rpm,190.0
7573,113Nm@4400rpm,113.0
7574,69Nm@3500rpm,69.0
7575,91Nm@4250rpm,91.0
7576,78Nm@3500rpm,78.0
7577,113Nm@4200rpm,113.0
7578,74.5Nm@4000rpm,74.5
7579,111.8Nm@4000rpm,111.8
7580,115Nm@4000rpm,115.0
7581,69Nm@3500rpm,69.0
7582,69Nm@3500rpm,69.0
7583,190Nm@1750-2250rpm,190.0
7584,145Nm@4600rpm,145.0
7585,360Nm@1750-2800rpm,360.0
7586,115Nm@4000rpm,115.0
7587,170nm@1750-4000rpm,170.0
7588,90Nm@3500rpm,90.0
7589,74.5Nm@4000rpm,74.5
7590,113Nm@4200rpm,113.0
7591,280Nm@1800-2800rpm,280.0
7592,400Nm@1400-2800rpm,400.0
7593,74.5Nm@4000rpm,74.5
7594,140Nm@1800-3000rpm,140.0
7595,145Nm@4600rpm,145.0
7596,114Nm@3500rpm,114.0
7597,173Nm@4000rpm,173.0
7598,300Nm@1750-2500rpm,300.0
7599,145Nm@4600rpm,145.0
7600,250Nm@1500-2500rpm,250.0
7601,69Nm@3500rpm,69.0
7602,109Nm@4500rpm,109.0
7603,280Nm@1800-2800rpm,280.0
7604,90Nm@3500rpm,90.0
7605,96.1Nm@3000rpm,96.1
7606,350Nm@1750-2500rpm,350.0
7607,114Nm@4000rpm,114.0
7609,250Nm@1600-3600rpm,250.0
7610,172Nm@1500-4000rpm,172.0
7611,259.9Nm@1900-2750rpm,259.9
7612,400Nm@1400-2800rpm,400.0
7613,111.7Nm@4000rpm,111.7
7614,140Nm@4200rpm,140.0
7615,190Nm@2000rpm,190.0
7616,113Nm@3300rpm,113.0
7617,110Nm@4800rpm,110.0
7618,110Nm@3000-4300rpm,110.0
7619,400Nm@1750-2500rpm,400.0
7620,114.7Nm@4000rpm,114.7
7621,115Nm@3500-3600rpm,115.0
7622,350Nm@1750-2500rpm,350.0
7623,146Nm at 4800 rpm,146.0
7624,200Nm@1750rpm,200.0
7625,190Nm@2000rpm,190.0
7626,90Nm@3500rpm,90.0
7627,114Nm@4000rpm,114.0
7628,114Nm@4000rpm,114.0
7629,114Nm@4000rpm,114.0
7630,113.7Nm@4000rpm,113.7
7631,200Nm@1200-3600rpm,200.0
7632,114Nm@4000rpm,114.0
7633,172Nm@1500-4000rpm,172.0
7634,142.5Nm@1750rpm,142.5
7635,90Nm@3500rpm,90.0
7636,69Nm@3500rpm,69.0
7637,113Nm@4200rpm,113.0
7638,300Nm@1200-4000rpm,300.0
7639,113Nm@4200rpm,113.0
7640,200Nm@1750rpm,200.0
7641,113Nm@4200rpm,113.0
7642,240Nm@1500-2750rpm,240.0
7643,400Nm@1550-4400rpm,400.0
7644,112Nm@4000rpm,112.0
7647,115Nm@4000rpm,115.0
7648,250Nm@1750-2500rpm,250.0
7649,250Nm@1750-2500rpm,250.0
7651,89Nm@3500rpm,89.0
7652,89Nm@3500rpm,89.0
7653,113Nm@4200rpm,113.0
7654,175Nm@1500-4100rpm,175.0
7655,109Nm@4500rpm,109.0
7656,90Nm@3500rpm,90.0
7657,114Nm@4000rpm,114.0
7658,150Nm@4500rpm,150.0
7659,113Nm@4400rpm,113.0
7660,114Nm@4000rpm,114.0
7661,69Nm@3500rpm,69.0
7662,114.7Nm@4000rpm,114.7
7663,"11.4 kgm at 4,000 rpm",111.72000000000001
7664,242nm@1500-3200rpm,242.0
7665,400Nm@1600-2800rpm,400.0
7666,200Nm@1750rpm,200.0
7667,113Nm@4200rpm,113.0
7668,"11.5@4,500 (kgm@rpm)",112.7
7670,110Nm@3750rpm,110.0
7671,69Nm@3500rpm,69.0
7672,117nm@4000rpm,117.0
7674,145Nm@4600rpm,145.0
7675,114.7Nm@4000rpm,114.7
7676,154.9Nm@4200rpm,154.9
7677,170Nm@1750-4000rpm,170.0
7678,91Nm@4250rpm,91.0
7679,140Nm@4200rpm,140.0
7680,150Nm@4500rpm,150.0
7681,153Nm@3800rpm,153.0
7682,111.8Nm@4000rpm,111.8
7684,"12.9 @ 3,500 (kgm@rpm)",126.42000000000002
7685,400Nm@1600-2800rpm,400.0
7687,90Nm@3500rpm,90.0
7688,480Nm,480.0
7689,200Nm@1750rpm,200.0
7690,124.6Nm@3500rpm,124.6
7691,259.9Nm@1900-2750rpm,259.9
7692,113Nm@4400rpm,113.0
7693,96.1Nm@3000rpm,96.1
7694,91Nm@4250rpm,91.0
7695,82.1Nm@3400rpm,82.1
7696,160Nm@2000rpm,160.0
7697,89Nm@3500rpm,89.0
7698,113.75nm@4000rpm,113.75
7699,69Nm@3500rpm,69.0
7700,250Nm@1600-3600rpm,250.0
7701,143.8Nm@4500rpm,143.8
7702,319Nm@1800-2800rpm,319.0
7703,143.8Nm@4500rpm,143.8
7704,145Nm@4600rpm,145.0
7705,146Nm at 4800 rpm,146.0
7706,145Nm@4600rpm,145.0
7707,145Nm@4600rpm,145.0
7708,102Nm@4000rpm,102.0
7709,90.3Nm@4200rpm,90.3
7710,109Nm@4500rpm,109.0
7711,69Nm@3500rpm,69.0
7712,145Nm@4600rpm,145.0
7713,151Nm@4850rpm,151.0
7714,170Nm@1400-4500rpm,170.0
7715,90Nm@3500rpm,90.0
7716,113Nm@4200rpm,113.0
7717,95Nm@2950-3800rpm,95.0
7718,320Nm@1750-3000rpm,320.0
7719,113Nm@4400rpm,113.0
7720,90Nm@3500rpm,90.0
7721,110Nm@4800rpm,110.0
7722,149Nm@4500rpm,149.0
7723,69Nm@3500rpm,69.0
7724,420Nm@1750rpm,420.0
7725,192.2Nm@4000rpm,192.2
7726,180.4Nm@1750-2500rpm,180.4
7727,192.2Nm@4000rpm,192.2
7728,110Nm@3750rpm,110.0
7729,200Nm@1400-3400rpm,200.0
7730,171.6Nm@4300rpm,171.6
7731,190Nm@2000rpm,190.0
7732,113.75nm@4000rpm,113.75
7733,145Nm@4300rpm,145.0
7734,113Nm@4400rpm,113.0
7735,138Nm@4400rpm,138.0
7736,110Nm@4800rpm,110.0
7737,114Nm@4000rpm,114.0
7738,650Nm @1750-2500rpm,650.0
7739,109Nm@4500rpm,109.0
7740,132Nm@3000rpm,132.0
7741,200Nm@1750rpm,200.0
7742,402Nm@1600-3000rpm,402.0
7743,132Nm@3000rpm,132.0
7744,113.75nm@4000rpm,113.75
7745,106 Nm @ 2200 rpm,106.0
7746,114.73nm@4000rpm,114.73
7747,113.75nm@4000rpm,113.75
7748,114Nm@4000rpm,114.0
7749,145Nm@4600rpm,145.0
7750,180.4Nm@1750-2500rpm,180.4
7751,113.75nm@4000rpm,113.75
7752,90Nm@3500rpm,90.0
7753,113Nm@4200rpm,113.0
7754,110Nm@3750rpm,110.0
7755,144Nm@4500rpm,144.0
7756,190Nm@2000rpm,190.0
7757,113.8nm@4000rpm,113.8
7758,72Nm@4250rpm,72.0
7759,89Nm@3500rpm,89.0
7760,78 Nm @ 4500 rpm ,78.0
7761,84Nm@3500rpm,84.0
7762,96Nm@3500rpm,96.0
7763,113.75nm@4000rpm,113.75
7764,343Nm@1400-2800rpm,343.0
7765,114Nm@4000rpm,114.0
7766,200Nm@1750rpm,200.0
7767,110Nm@3000-4300rpm,110.0
7768,113Nm@4200rpm,113.0
7769,74.5Nm@4000rpm,74.5
7770,113Nm@4200rpm,113.0
7771,111.8Nm@4000rpm,111.8
7772,145Nm@4600rpm,145.0
7773,132.38Nm@4000rpm,132.38
7775,400Nm@1600-2800rpm,400.0
7777,200Nm@1750rpm,200.0
7778,115Nm@3250+/-100rpm,115.0
7779,113Nm@4200rpm,113.0
7781,90Nm@3500rpm,90.0
7782,69Nm@3500rpm,69.0
7783,400Nm@1750-2500rpm,400.0
7784,69Nm@3500rpm,69.0
7785,145Nm@4300rpm,145.0
7786,205Nm@1750-3250rpm,205.0
7787,111.8Nm@4000rpm,111.8
7788,113.75nm@4000rpm,113.75
7789,135.4Nm@2500,135.4
7790,117nm@4000rpm,117.0
7791,114Nm@4000rpm,114.0
7792,69Nm@3500rpm,69.0
7793,114Nm@4000rpm,114.0
7794,113Nm@4400rpm,113.0
7795,90Nm@3500rpm,90.0
7796,114Nm@4000rpm,114.0
7797,400Nm@1750-2500rpm,400.0
7798,95Nm@2950-3800rpm,95.0
7799,138Nm@4400rpm,138.0
7800,69Nm@3500rpm,69.0
7801,204Nm @ 2000-2750rpm,204.0
7802,114Nm@4000rpm,114.0
7803,160Nm@1500-2750rpm,160.0
7804,145Nm@4600rpm,145.0
7805,330Nm@1600-2800rpm,330.0
7806,145Nm@4600rpm,145.0
7807,115Nm@3500-3600rpm,115.0
7808,91nm@4250rpm,91.0
7809,220Nm@1500-2700rpm,220.0
7810,160Nm@2800-3600rpm,160.0
7811,117nm@4000rpm,117.0
7812,350Nm@1750-2500rpm,350.0
7814,219.7Nm@1500-2750rpm,219.7
7815,130Nm@4000rpm,130.0
7816,91Nm@4250rpm,91.0
7817,200Nm@1750rpm,200.0
7818,109Nm@4500rpm,109.0
7819,113Nm@4400rpm,113.0
7820,400Nm@1750-2500rpm,400.0
7821,190Nm@1750-2250rpm,190.0
7822,90Nm@3500rpm,90.0
7823,151Nm@4850rpm,151.0
7824,90Nm@3500rpm,90.0
7825,350Nm@1750-2500rpm,350.0
7827,400nm@1750–2500rpm,400.0
7829,113nm@3300rpm,113.0
7830,170Nm@1750-4000rpm,170.0
7831,89Nm@3500rpm,89.0
7832,113.8nm@4000rpm,113.8
7833,113.75nm@4000rpm,113.75
7834,230Nm@1500-2500rpm,230.0
7835,74.5Nm@4000rpm,74.5
7836,"16@2,000 (kgm@rpm)",156.8
7837,111.8Nm@4000rpm,111.8
7838,200Nm@1900rpm,200.0
7839,400Nm@1750-2500rpm,400.0
7840,152Nm@2200-4400rpm,152.0
7841,259.9Nm@1900-2750rpm,259.9
7842,151Nm@4850rpm,151.0
7843,74.5Nm@4000rpm,74.5
7844,69Nm@3500rpm,69.0
7845,102Nm@4000rpm,102.0
7846,145Nm@4600rpm,145.0
7847,111.7Nm@4000rpm,111.7
7848,110Nm@4800rpm,110.0
7849,151Nm@4850rpm,151.0
7850,113Nm@3300rpm,113.0
7851,"113Nm @ 4,500rpm",113.0
7852,130Nm@4000rpm,130.0
7853,113Nm@3300rpm,113.0
7854,90Nm@3500rpm,90.0
7855,330Nm@1600-2800rpm,330.0
7856,250Nm@2500-4000rpm,250.0
7857,113Nm@4400rpm,113.0
7858,74.5Nm@4000rpm,74.5
7859,300Nm@1600-3000rpm,300.0
7860,200Nm@1750rpm,200.0
7861,172nm@1500-4000rpm,172.0
7862,102Nm@4000rpm,102.0
7863,151Nm@4850rpm,151.0
7864,280Nm@1800-2800rpm,280.0
7865,90Nm@3500rpm,90.0
7866,170nm@1750-4000rpm,170.0
7867,350Nm@1750-2500rpm,350.0
7868,350Nm@1750-2500rpm,350.0
7869,113Nm@4400rpm,113.0
7870,114Nm@4000rpm,114.0
7871,259.9Nm@1900-2750rpm,259.9
7872,175nm@1750-4000rpm,175.0
7873,240Nm@1750rpm,240.0
7874,190 Nm at 1750 rpm ,190.0
7875,113Nm@4400rpm,113.0
7876,250Nm@1600-3600rpm,250.0
7877,200Nm@1750rpm,200.0
7878,200Nm@1750rpm,200.0
7879,200Nm@1750rpm,200.0
7880,115Nm@3500-3600rpm,115.0
